text,label,source,prob_positive
tính_năng nổi_bật rất êm,1,pseudo,0.9928991794586182
tuyệt_vời i shop rất nhiệt_tình m người nên mua nha rẻ mà chất_lượng lắm á,1,pseudo,0.99293053150177
chất_lượng sản_phẩm sao,1,pseudo,0.9903101325035096
tính_năng nổi_bật v p,1,pseudo,0.9911222457885742
hàng siêu đỉnh chất_lượng và siêu_bền,1,pseudo,0.9928978681564332
chất_lượng sản_phẩm âm_thanh đỉnh,1,pseudo,0.9928809404373168
shop đóng_gói cẩn_thận giao hàng nhanh tai nghe xinh âm_thanh nghe êm và chất lu ợ n g lắm ạ,1,pseudo,0.9929603934288024
"săn sa le đc giá rẻ mà k nghĩ rất chất_lượng , nghe rõ",1,pseudo,0.9928677082061768
đúng với mô_tả đẹp như hình nhe,1,pseudo,0.98942369222641
"túi rất đẹp luôn được bọc rất là kĩ nữa giữ dáng túi chuẩn không bị sao cả , chưa kể shop còn tặng kèm quà nữa chứ",1,pseudo,0.9929367899894714
túi đẹp chất_lượng ạ,1,pseudo,0.9928376078605652
"giao đúng mẫu , shop tư_vấn ok và shipper thân_thiện nhiệt_tình , nhắn_tin trả_lời rất n h anh , gói hàng rất cẩn_thận",1,pseudo,0.992644429206848
túi tốt dáng đẹp,1,pseudo,0.989346206188202
"đóng_gói cẩn_thận , quá tuyệt_vời đã rẻ còn đẹp nữa ạ",1,pseudo,0.9928828477859496
"shop tư_vấn nhiệt_tình g h ê , sẽ quay lại shop mua ạ",1,pseudo,0.9921773076057434
túi đẹp chất ok,1,pseudo,0.9928821325302124
"giao đúng mẫu shop tư_vấn tận_tình và shipper thân_thiện nhiệt_tình ạ , nhắn_tin trả_lời rất n h anh , gói hàng rất cẩn_thận",1,pseudo,0.992813766002655
"ui đẹp g h ê , giá này mà mua được mẫu túi này thì quá xịn rồi ạ",1,pseudo,0.9929323196411132
"dép đúng xinh h lunn , nên mua a nha mn",1,pseudo,0.9928768277168274
nên ủng_hộ shop này nh mn,1,pseudo,0.9917689561843872
chất_liệu chất_lượng sản_phẩm tốt,1,pseudo,0.9904837608337402
dép_một chiếc đực một chiếc cái ko dùng đc yêu_cầu shop đổi hàng lại cho mik,0,pseudo,0.0038935292977839
sản_phẩm đẹp,1,pseudo,0.9911804795265198
"màu_sắc màu trắng , sie",0,pseudo,0.0214127860963344
"rất là đẹp , giao rất là nhanh",1,pseudo,0.9928954243659972
chất_liệu đẹp sản_phẩm dep,1,pseudo,0.9928283095359802
chất_liệu đẹp xuất_sắc,1,pseudo,0.9929201006889344
hơn cả mong_đợi,1,pseudo,0.9928447604179382
đúng với mô_tả ko giống lắm,0,pseudo,0.0312305279076099
dép đẹp xứng_đáng với giá tiền,1,pseudo,0.9916297793388368
đúng với mô_tả không đúng mô_tả,0,pseudo,0.009256437420845
không phải dép gấu nên xin phép trừ nhé,0,pseudo,0.0043633594177663
"giao n h anh , nhưng đặt sie nhưng shop lại giao",0,pseudo,0.0037251254543662
chất_liệu như trong hinh nhe,1,pseudo,0.9917970895767212
đúng với mô_tả đe p,0,pseudo,0.0348378345370292
hàng xịn,1,pseudo,0.9889394640922546
sản_phẩm tốt bền lâu nói_chung là ok đi cảm_ơn shop nhoé than k,1,pseudo,0.9888650178909302
hàng quá đẹp chắc mai_mốt mua thêm một đôi nữa cho cả gia_đình,1,pseudo,0.9924904704093932
chất_liệu k rõ,0,pseudo,0.0322926640510559
màu_sắc trắng như tuyết,0,pseudo,0.02817870862782
đẹp ko tả nổi,1,pseudo,0.9924569129943848
sản_phẩm dùng đẹp và vừa với sie chân,1,pseudo,0.9926615953445436
than k k kiu u,0,pseudo,0.0362788364291191
dép đẹp ship bơ rất dễ_thương nên mua,1,pseudo,0.9929437041282654
"chất_liệu chất_liệu tốt , đẹp về kiểu_dáng , rất thời_trang , phù_hợp giới trẻ",1,pseudo,0.992836058139801
chất_liệu hàng rất tốt,1,pseudo,0.9917415380477904
"dép êm chân_chất lượng số tuyệt_vời nên mua nhà mọi người ,",1,pseudo,0.9929310083389282
"dép đẹp , đung vói ảnh ạ",1,pseudo,0.9929512143135072
shop rất ok,1,pseudo,0.9914581179618835
"chất_liệu hàng đẹp , tốt , chất_lượng , quá ok cho điểm nếu có điểm cho luôn",1,pseudo,0.9929298758506776
"đã mua của shop lần thứ n , rất tốt , sẽ mua nhiều lần nữa ạ , vot e ngàn sao",1,pseudo,0.9928992986679076
chất_liệu đẹp đúng với miêu_tả giá_cả hợp_lí nê mua rất tuyệt cho shop năm sao,1,pseudo,0.9929165840148926
"sản phả m đẹp rất hài_lòng , giao hàng nhanh cho sao",1,pseudo,0.9929165840148926
"trời , mua dc đôi dép k , cưng xỉ u , sẽ ủng_hộ shop , cho shop sao",1,pseudo,0.9927763938903807
anh chỉ mang tính_chất minh hoa ko liên_quan đến sản_phẩm,0,pseudo,0.0061711757443845
dep đẹp gio a hàng nhanh ship bơ nhiệt_tình mn nên mua,1,pseudo,0.9929176568984984
đẹp chất_lượng mn nên mua nha,1,pseudo,0.9929211735725404
hình_ảnh để nhận xu,0,pseudo,0.0443712659180164
hàng rất đẹp nha vs giá này thì quá đẹp chấp thì rất đẹp nói_chung là vs giá này lần sau tôi sẽ mua tiếp,1,pseudo,0.9929325580596924
sẽ còn ủng_hộ lần sao,1,pseudo,0.9911404252052308
đúng với mô_tả quá ok,1,pseudo,0.9919618964195251
"ko ngờ luôn đẹp xịn mịn , cảm_ơn shop luôn ủng_hộ",1,pseudo,0.9929405450820924
đúng với mô_tả giao sai hàng giao lộn sai,0,pseudo,0.0059649338945746
đúng với mô_tả đẹp mọi người lên mua,1,pseudo,0.9906626343727112
đặt sai mà shop giao cho sai to quá,0,pseudo,0.0037323525175452
rất đẹp và xinh xỉu lun ý m,1,pseudo,0.9929609894752502
qua la dep luon nha nen mua,1,pseudo,0.9927636981010436
sản_phẩm khá ok,1,pseudo,0.9906166195869446
khá đẹp,1,pseudo,0.9926729798316956
dép đẹp rẻ,1,pseudo,0.9927472472190856
quá đẹp,1,pseudo,0.9928881525993348
ok la mua còn k,1,pseudo,0.9893067479133606
dép quá đẹp quả rẻ mn nên mua nhé,1,pseudo,0.9929513335227966
đúng với mô_tả tuyệt,1,pseudo,0.9924813508987428
quá tuyệt lun mn ạ,1,pseudo,0.9928916692733764
sie mà hơi chật,0,pseudo,0.0406638123095035
bị bong con gấu,0,pseudo,0.0122013557702302
ảnh một đằng gửi một nẻo,0,pseudo,0.0040401523001492
tu ôi hong nghĩ với giá k mà đc cái dép ngon v luôn á trời,1,pseudo,0.99159836769104
nói_chung là ok ổn nên mua nhe e,1,pseudo,0.9923350214958192
"lần đầu mua đôi dép rẻ mà khi nhận hàng là không có chỗ để chê , rất đáng mua , nói_chung điểm",1,pseudo,0.9928715825080872
đúng với mô_tả không hề,0,pseudo,0.0049334252253174
chất_lượng,1,pseudo,0.9926907420158386
ẹ e i eu e i e i e e i e eu eu e i e eu e i e e i e i e e i e i k,0,pseudo,0.0413057319819927
giao sai mẫu,0,pseudo,0.0132918944582343
chất_liệu ko btt,0,pseudo,0.0066070253960788
đẹp nên mua nha ak mn,1,pseudo,0.9927552342414856
vs giá hạt rẻ này thì nên mua,1,pseudo,0.9896861910820008
và tặng shop sao o nha ak,1,pseudo,0.988105535507202
đúng với mô_tả rất hài_lòng lần sau sẽ ủng_hộ nơa,1,pseudo,0.992907166481018
chất_liệu dẹp dày đẹp,1,pseudo,0.9897819757461548
dép y hình rất đẹp dép dày,1,pseudo,0.9925891160964966
rất hài_long,1,pseudo,0.9926528930664062
chất_liệu kha tot,1,pseudo,0.9921633005142212
hàng đẹp giá rẻ mn nên mua ủng_hộ shop nha,1,pseudo,0.9928327798843384
chất_liệu để chất_liệu vải nhưng mua về là mút,0,pseudo,0.0042575118131935
màu_sắc rất đẹp,1,pseudo,0.9929012656211852
đúng với mô_tả rất tuyệt,1,pseudo,0.9928866028785706
dép khá tốt và rất rẻ chỉ có k,1,pseudo,0.9896029829978944
chất_liệu rất tốt,1,pseudo,0.992347240447998
đúng với mô_tả tuyệt_vời,1,pseudo,0.992887556552887
rất tốt_giống như hình,1,pseudo,0.9896121621131896
"mùi nhựa hơi hắc , dép giao nhanh rom ổn nma dép k mềm như quảng_cáo",0,pseudo,0.0426275618374347
xuất_sắc luôn mng ơi,1,pseudo,0.9929185509681702
nên mua nha mng,1,pseudo,0.991438090801239
"giao hàng n h anh , shop thân_thiện lắm luôn , hàng đẹp , shipper dễ_thương nữa nhất_định sẽ ủng_hộ tiếp ạ",1,pseudo,0.9929012060165404
đúng với mô_tả không đúng,0,pseudo,0.0130092669278383
"yêu_cầu sop giao hàng đến cho mình , chứ tuần r chx có hàng",0,pseudo,0.0117537844926118
màu_sắc đung mau mik lưa,1,pseudo,0.9923734068870544
"hàng rẻ chất_lượng , shipper thân_thiện",1,pseudo,0.9923343062400818
tuyệt_vời đóng hàng cũng chắc_chắn,1,pseudo,0.9928994178771972
chất_liệu xinh h,1,pseudo,0.9913471341133118
rất êm và hàng đúng như quảng_cáo mình cũng muốn mua với giá rẻ lần sau sẽ mua tiếp,1,pseudo,0.992580235004425
đúng với mô_tả mười điểm khỏi bàn,1,pseudo,0.9921293258666992
"dép rất êm đi vừa chân , lại còn giao nhanh nữa",1,pseudo,0.9925587177276612
đúng với mô_tả du g mô_tả,0,pseudo,0.0427060648798942
"hàng đúng mẫu , đep , chất luong",1,pseudo,0.9929298758506776
ko còn gì để nói,0,pseudo,0.0091821765527129
đẹp lắm mng cảm_ơn shop nha,1,pseudo,0.992096781730652
màu_sắc b t h,0,pseudo,0.0457787439227104
đúng với mô_tả quá chuẩn luôn,1,pseudo,0.9922698736190796
đáng mua đấy,1,pseudo,0.9923014640808104
sản_phẩm mình mua rất hợp,1,pseudo,0.9917206764221193
đúng với mô_tả rất đúng với mô_tả rất đẹp,1,pseudo,0.9928292632102966
sp đẹp đúng vs miêu_tả,1,pseudo,0.9899306297302246
dép ổn đẹp,1,pseudo,0.9893614649772644
đúng với mô_tả bị lỗi ko giống ảnh,0,pseudo,0.0100854150950908
đúng với mô_tả thiếu hình con chuột,0,pseudo,0.0215916857123374
sản_phẩm rất tốt,1,pseudo,0.9924551248550416
đúng với mô_tả hàng đẹp lắm sốp,1,pseudo,0.9913882613182068
hàng đẹp lắm sốp,1,pseudo,0.9929487705230712
êm lắm nên mua,1,pseudo,0.9928954243659972
chất_liệu ko giống mt lắm,0,pseudo,0.006343204062432
chất_liệu rất mềm,1,pseudo,0.9912379384040833
đúng với mô_tả rất tốt,1,pseudo,0.9922904372215272
đúng với mô_tả quá xuất_sắc,1,pseudo,0.9926642179489136
chất_liệu mền cứng,0,pseudo,0.0040483656339347
màu_sắc màu trắng_đen,0,pseudo,0.0327409282326698
màu_sắc e hit e,1,pseudo,0.9927063584327698
đúng với mô_tả quá xịn,1,pseudo,0.9927206039428712
xịn,1,pseudo,0.992924690246582
mk săn đc đ rất đẹp và ok phải gọi là trên cả tuyệt_vời,1,pseudo,0.9929088354110718
sản_phẩm tốt giao nhanh ship thân_thiện rất hài_lòng về sản_phẩm,1,pseudo,0.99283629655838
dép đẹp và xịn chất_lượng dép tuyệt_vời,1,pseudo,0.9928981065750122
đúng với mô_tả đẹp hơn mô_tả,1,pseudo,0.9888105392456056
chất_liệu k b t,0,pseudo,0.042670838534832
"ko đúng vs ảnh , dép ko đúng rom",0,pseudo,0.0036592346150428
chất_liệu thù cũng đc tho y,1,pseudo,0.9927733540534972
dép đẹp rất là oki,1,pseudo,0.992866039276123
mn người nên đặt nha,1,pseudo,0.9881021976470948
không giao đúng sie mà tôi đã chọn,0,pseudo,0.0043808207847177
không giao đúng mẫu mà tôi đã chọn,0,pseudo,0.0046488274820148
chất_liệu rất đẹp,1,pseudo,0.9928879141807556
hàng rất đẹp và tốt ạ,1,pseudo,0.9928626418113708
đúng với mô_tả dép rất đẹp rất hài_lòng,1,pseudo,0.992933988571167
đẹp lắm ạ,1,pseudo,0.9928998947143556
đúng với mô_tả ko giống như hình vì con gấu kia phải in lên,0,pseudo,0.0461948551237583
chất_liệu khá ok,1,pseudo,0.9907586574554444
sản_phẩm khá ok hợp giá tiền,1,pseudo,0.9896883964538574
shop e e nhiều chuyện quá,0,pseudo,0.0048318938352167
nhận hàng ngoài sức tưởng_tượng,1,pseudo,0.9894863367080688
rất là đẹp dịch_vụ quá tốt mn nên mua thử nhé,1,pseudo,0.992923617362976
chất_liệu siêu nhẹ,1,pseudo,0.990609049797058
màu_sắc trắng en,0,pseudo,0.0438436903059482
"thấy đơn đã giao nhưng chẳng thấy hàng đâu , chả ai gọi gì cả",0,pseudo,0.0062750498764216
sản_phẩm tốt giá rẻ mà phụ hợp mang đi,1,pseudo,0.9924820065498352
xuất_sắc,1,pseudo,0.9924778342247008
chất_liệu tốt giao hàng nhanh_chóng rất thích,1,pseudo,0.9928730726242064
lần đầu mua hang của shop rất ưng ạ,1,pseudo,0.9924473762512208
rất tuyệt_vời sao lun,1,pseudo,0.9929089546203612
đúng với mô_tả đi rất mêm chân và đẹp,1,pseudo,0.9929492473602296
màu_sắc màu trắng,0,pseudo,0.0275750253349542
màu_sắc không có con gấu in chỉ có con gấu dán thôi,0,pseudo,0.0052541242912411
nma hơi nhỏ_xíu,0,pseudo,0.0078162094578146
uớc có cỡ to hơn,0,pseudo,0.026905259117484
rất đẹp nên ủng_hộ shop nha,1,pseudo,0.9927750825881958
hơi rộng nhưng đúng sản_phẩm đúng chất_lượng nên cho sao luôn,1,pseudo,0.9892780780792236
mình đã nhận được hàng dép đẹp,1,pseudo,0.9905914664268494
sẽ ủng_hộ shop dài_hạn,1,pseudo,0.9913300275802612
"đúng với mô_tả đúng với mẫu_mã shop đã quảng_cáo , tôi rất hài_lòng",1,pseudo,0.9921755194664
đúng với mô_tả đúng và còn rất đẹp ạ,1,pseudo,0.9927359819412231
tuyệt,1,pseudo,0.9929080009460448
sản_phẩm rất tuyệt_vời,1,pseudo,0.992922067642212
chất_lượng tuyệt_vời dép đẹp chất_liệu siêu nhẹ,1,pseudo,0.9928683638572692
sản_phẩm tốt chất_lượng cao,1,pseudo,0.9926254153251648
rất đẹp và tốt,1,pseudo,0.9929156303405762
nhân đc hàng rất ung,1,pseudo,0.9926168322563172
đẹp lắm lun í,1,pseudo,0.9929156303405762
"chất liệubền , đi êm chân",1,pseudo,0.9925472140312196
"sản_phẩm đúng như trong hình , tôi rất hài_lòng",1,pseudo,0.9921417236328124
đặt mà dao chiếc chiếc,0,pseudo,0.0043058274313807
shop rất uy_tín và chất_lượng,1,pseudo,0.992000937461853
"hàng tốt chất_lượng , đáng để mua",1,pseudo,0.9928602576255798
"giao hok đúng mẫu , nhưng hàng rất đẹp và êm",1,pseudo,0.9918448328971864
giao hàng nhanh nhưng nhầm sie,0,pseudo,0.0112500544637441
chất_liệu đẹp p,1,pseudo,0.9887287616729736
màu_sắc tuyệt_vời,1,pseudo,0.99290531873703
đúng với mô_tả dép rất đẹp,1,pseudo,0.9918308854103088
hàng quá đẹp quá chất_lượng,1,pseudo,0.9929064512252808
"đôi dép tốt đi bền , màu đẹp",1,pseudo,0.9928416013717652
bền đẹp cảm_ơn shop nhiều,1,pseudo,0.992697536945343
sản_phẩm tốt rất hài_lòng,1,pseudo,0.992880403995514
dép đẹp đ êm chân lắm,1,pseudo,0.9929423332214355
chất_liệu dầy đáng tiền,1,pseudo,0.9928529858589172
sản_phẩm tốt chất_lượng,1,pseudo,0.9926673769950868
đặt một mẫu gửi một mẫu,0,pseudo,0.0207048021256923
dep tôt a đep luôn,1,pseudo,0.992936909198761
"sản_phẩm y hình , ưng_ý",1,pseudo,0.9924156665802002
đã rẻ mà_lại rất đẹp,1,pseudo,0.9929074048995972
hàng chuẩn sie nhe,1,pseudo,0.9925225377082824
hàng đẹp chất_lượng,1,pseudo,0.992872953414917
chất đẹp,1,pseudo,0.992841362953186
đẹp k có để nói,1,pseudo,0.9918686151504515
uy_tín chất_lượng,1,pseudo,0.9897894263267516
để nhận xu thoi,0,pseudo,0.044926431030035
a shipper dth vc,1,pseudo,0.9880581498146056
"dép đẹp , đi ngon ,",1,pseudo,0.9928644895553588
quá xuất xắc lun,1,pseudo,0.9929099678993224
uy_tín lắm ae ạ,1,pseudo,0.9926928281784058
sản_phẩm rất ok,1,pseudo,0.9923685193061828
rất tuyệt luôn,1,pseudo,0.9929318428039552
dép xinh lắm ạ,1,pseudo,0.9917531609535216
ok chất_lượng,1,pseudo,0.9903972148895264
quá ok shop ạ,1,pseudo,0.9888238310813904
hàng tốt lắm,1,pseudo,0.9915283918380736
đẹp xuất_sắc,1,pseudo,0.9929220080375672
dép đẹp nha,1,pseudo,0.9879981279373168
màu_sắc dep,1,pseudo,0.9914581179618835
quá xịn sò,1,pseudo,0.9929320812225342
hàng chuẩn,1,pseudo,0.9916989803314208
đẹp nha mn,1,pseudo,0.9923273921012878
ok rẻ đẹp,1,pseudo,0.992885172367096
chuẩn vừa,1,pseudo,0.9912325739860536
tuyet voi,1,pseudo,0.9913651943206788
dép tốt ạ,1,pseudo,0.9893245100975036
chuẩn đẹp,1,pseudo,0.9925559163093568
tốt go o d,1,pseudo,0.9914698004722596
quá tốt,1,pseudo,0.9927557110786438
đế dép bị cháy,0,pseudo,0.0160317625850439
lỗi,0,pseudo,0.0051741828210651
k được thẩm_mĩ lắm,0,pseudo,0.0456235334277153
sản_phẩm tốt nên mua nhé mọi người,1,pseudo,0.9925714135169984
ok lắm nên mua,1,pseudo,0.9927842617034912
đúng với mô_tả y ep,1,pseudo,0.9906134605407716
khá là đẹp,1,pseudo,0.9928058981895448
"đẹp lắm ạ , đẹp lắm ạ , đẹp lắm ah , đẹp lắm a , đẹp lắm ạ đẹp lắm ạ",1,pseudo,0.9929163455963136
"săn sa le đ hơn cả mong_đợi , đáng mua nha mn ạ nhưng mn mua nên tăng thêm sie chân mình",1,pseudo,0.992904245853424
"dép cũng đẹp , ổn nhưng mới mua về chưa mang lần nào đã bung cục hình dán , dép hôi nồng mùi giống keo cực_kì",0,pseudo,0.0150500545278191
"hàng đẹp , đúng mẫu , giao n h anh , đáng mua",1,pseudo,0.9927363395690918
chất_lượng sản_phẩm tốt đáng mua nha sẽ ủng_hộ shop lần sau,1,pseudo,0.992852509021759
vừa và dẹp lắm ạ,1,pseudo,0.9914597272872924
hàng ok ship e r vui_tính,1,pseudo,0.99069744348526
màu_sắc đẹp đúng ảnh,1,pseudo,0.9907122254371644
chất_liệu q ub di q b x k b x k q b xn m k x b k xn n k xn n h c b k xn k n x cn,0,pseudo,0.021717881783843
q bs k b x k s x b x,0,pseudo,0.0442936718463897
dép xinh hơn mong_đợi,1,pseudo,0.992922306060791
